name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
IMMP1L,chr11,-,31453948,31531169,31454046,31484823,7,31453948,31454115,2
ELP4,chr11,+,31531296,31805546,31531331,31805072,10,31804940,31805546,2
PAX6,chr11,-,31806339,31839509,31811481,31827959,14,31806339,31811567,2
WT1,chr11,-,32409320,32457176,32410603,32456891,10,32409320,32410725,2
EIF3M,chr11,+,32605370,32627808,32605433,32623945,11,32623824,32627808,2
CCDC73,chr11,-,32623791,32816187,32624356,32781789,18,32623791,32624566,2
PRRG4,chr11,+,32851488,32879669,32852075,32875073,6,32874841,32879669,2
QSER1,chr11,+,32914723,33001812,32949572,32998020,13,32997879,33001812,2
DEPDC7,chr11,+,33037409,33055128,33037501,33055001,9,33054807,33055128,2
TCP11L1,chr11,+,33060962,33095109,33065319,33094222,10,33094019,33095109,2
CSTF3,chr11,-,33106129,33183011,33106632,33182871,21,33106129,33106835,2
HIPK3,chr11,+,33279132,33378569,33307960,33375114,17,33374637,33378569,2
KIAA1549L,chr11,+,33563876,33695648,33564000,33689700,20,33689418,33695648,2
C11orf91,chr11,-,33719806,33722347,33719974,33722286,2,33719806,33720060,2
CD59,chr11,-,33730245,33757985,33731671,33743991,4,33730245,33731889,2
FBXO3,chr11,-,33762491,33796062,33763453,33796043,11,33762491,33763630,2
LMO2,chr11,-,33880121,33913836,33880901,33891262,6,33880121,33881121,2
AC132216.1,chr11,+,33902188,33903338,33902648,33903017,1,33902188,33903338,1
CAPRIN1,chr11,+,34073229,34122703,34073967,34120914,19,34120849,34122703,2
NAT10,chr11,+,34127148,34168457,34129772,34167739,29,34167630,34168457,2
ABTB2,chr11,-,34172534,34379555,34173933,34379130,17,34172534,34174131,2
CAT,chr11,+,34460471,34493609,34460560,34492980,13,34492914,34493609,2
ELF5,chr11,-,34500339,34535347,34501764,34527296,7,34500339,34501861,2
EHF,chr11,+,34642657,34682604,34664177,34680478,9,34680378,34682604,2
APIP,chr11,-,34903841,34938046,34904263,34937831,7,34903841,34904363,2
PDHX,chr11,+,34937676,35017669,34937918,35016719,11,35016460,35017669,2
AL356215.1,chr11,-,35150090,35150215,35150090,35150215,2,35150090,35150095,2
CD44,chr11,+,35160416,35253949,35160850,35250880,9,35250675,35253949,2
SLC1A2,chr11,-,35272771,35441610,35282440,35339053,12,35272771,35282512,2
PAMR1,chr11,-,35453659,35551848,35453903,35515773,13,35453659,35454440,2
FJX1,chr11,+,35639734,35642419,35640184,35641498,1,35639734,35642419,1
TRIM44,chr11,+,35684352,35829775,35684659,35827935,5,35827907,35829775,2
LDLRAD3,chr11,+,35965627,36253686,35965648,36250947,6,36250709,36253686,2
COMMD9,chr11,-,36295050,36310979,36296181,36310962,6,36295050,36296322,2
PRR5L,chr11,+,36317837,36485194,36422671,36484286,9,36483891,36485194,2
TRAF6,chr11,-,36508576,36531822,36511387,36523065,7,36508576,36512200,2
RAG1,chr11,+,36589574,36601306,36594854,36597986,2,36594840,36601306,2
RAG2,chr11,-,36613492,36619786,36614134,36615718,2,36613492,36615745,2
C11orf74,chr11,+,36616050,36680818,36631653,36680736,6,36680568,36680818,2
LRRC4C,chr11,-,40135842,41481323,40135919,40137842,5,40135842,40137884,2
API5,chr11,+,43333552,43366079,43333677,43364005,14,43363982,43366079,2
TTC17,chr11,+,43380490,43516483,43380504,43515454,24,43515322,43516483,2
HSD17B12,chr11,+,43702258,43878160,43702377,43876798,11,43876693,43878160,2
ALKBH3,chr11,+,43902388,43941762,43904202,43941560,10,43941467,43941762,2
C11orf96,chr11,+,43964054,43965888,43964105,43965359,1,43964054,43965888,1
ACCSL,chr11,+,44069530,44081527,44069586,44081470,14,44081387,44081527,2
ACCS,chr11,+,44087817,44105764,44089177,44105342,15,44105244,44105764,2
EXT2,chr11,+,44117098,44266482,44129262,44265837,14,44265698,44266482,2
ALX4,chr11,-,44281993,44331716,44286403,44331612,4,44281993,44286733,2
CD82,chr11,+,44587140,44641913,44616212,44640676,10,44640598,44641913,2
TSPAN18,chr11,+,44785975,44953972,44927967,44950729,9,44950681,44953972,2
TP53I11,chr11,-,44953898,44972608,44956434,44959886,8,44953898,44956568,2
PRDM11,chr11,+,45168893,45246638,45203317,45246459,7,45245767,45246638,2
SYT13,chr11,-,45261851,45307870,45265602,45307758,6,45261851,45265907,2
CHST1,chr11,-,45670426,45687172,45671237,45672473,4,45670426,45672515,2
CTD-2210P24.4,chr11,+,45792982,45793909,45793135,45793776,2,45793543,45793909,2
SLC35C1,chr11,+,45825622,45834561,45827391,45832886,3,45832326,45834561,2
CRY2,chr11,+,45868956,45904798,45868978,45893782,12,45902464,45904798,3
MAPK8IP1,chr11,+,45907201,45928016,45907371,45927272,12,45927199,45928016,2
C11orf94,chr11,-,45928084,45928833,45928119,45928796,3,45928084,45928241,2
PEX16,chr11,-,45931219,45939380,45931639,45939362,11,45931219,45931728,2
GYLTL1B,chr11,+,45943195,45950647,45944433,45950396,14,45950180,45950647,2
PHF21A,chr11,-,45950870,46142985,45955518,46105770,18,45950870,45955776,2
CREB3L1,chr11,+,46299227,46342970,46299662,46342296,12,46342260,46342970,2
DGKZ,chr11,+,46354454,46402104,46354825,46401497,31,46401380,46402104,2
MDK,chr11,+,46402305,46405349,46403607,46405044,5,46405018,46405349,2
CHRM4,chr11,-,46406639,46408107,46406667,46408107,1,46406639,46408107,1
AMBRA1,chr11,-,46417963,46615571,46418999,46569930,17,46417963,46419493,2
HARBI1,chr11,-,46624410,46638777,46625079,46637787,3,46624410,46625459,2
ATG13,chr11,+,46638825,46696367,46665841,46693882,17,46693804,46696367,2
ARHGAP1,chr11,-,46698629,46722149,46700586,46717657,13,46698629,46700775,2
ZNF408,chr11,+,46722367,46727462,46722597,46727413,5,46725902,46727462,2
F2,chr11,+,46740729,46761056,46740785,46760958,14,46760814,46761056,2
CKAP5,chr11,-,46765085,46867843,46765572,46842782,44,46765085,46765815,2
LRP4,chr11,-,46878418,46940173,46880533,46939930,38,46878418,46880866,2
C11orf49,chr11,+,46958304,47185936,46958356,47185803,9,47185643,47185936,2
ARFGAP2,chr11,-,47185851,47198633,47187032,47198404,16,47185851,47187053,2
PACSIN3,chr11,-,47199075,47207958,47199481,47204278,11,47199075,47199597,2
DDB2,chr11,+,47236492,47260767,47236687,47260400,10,47260350,47260767,2
ACP2,chr11,-,47260852,47270457,47261666,47270340,11,47260852,47261800,2
NR1H3,chr11,+,47270466,47290363,47281433,47290247,9,47290100,47290363,2
MADD,chr11,+,47290926,47351582,47295465,47350701,33,47350596,47351582,2
MYBPC3,chr11,-,47352956,47374253,47353421,47374198,35,47352956,47353267,3
SPI1,chr11,-,47376410,47400127,47376777,47399904,5,47376410,47377097,2
SLC39A13,chr11,+,47430179,47438047,47431645,47436914,10,47436838,47438047,2
PSMC3,chr11,-,47440319,47447988,47440385,47447830,12,47440319,47440496,2
RAPSN,chr11,-,47459307,47470730,47459525,47470516,8,47459307,47459598,2
CELF1,chr11,-,47489955,47574669,47493781,47510566,14,47489955,47490443,3
PTPMT1,chr11,+,47586981,47593479,47587174,47593114,2,47593022,47593479,2
KBTBD4,chr11,-,47593778,47600567,47594481,47600503,4,47593778,47595342,2
NDUFS3,chr11,+,47600561,47606114,47600643,47606033,7,47605865,47606114,2
FAM180B,chr11,+,47608244,47610746,47608266,47609986,3,47609590,47610746,2
C1QTNF4,chr11,-,47611215,47616211,47611372,47612362,2,47611215,47612367,2
MTCH2,chr11,-,47638867,47664175,47640384,47664017,13,47638867,47640471,2
AGBL2,chr11,-,47681142,47736912,47681724,47736202,19,47681142,47681898,2
FNBP4,chr11,-,47738071,47788853,47738973,47788840,17,47738071,47739064,2
NUP160,chr11,-,47799638,47870019,47800656,47869972,36,47799638,47800746,2
PTPRJ,chr11,+,48002112,48189670,48002464,48188914,25,48188755,48189670,2
OR4B1,chr11,+,48238343,48239314,48238361,48239291,1,48238343,48239314,1
OR4X2,chr11,+,48266607,48267622,48266655,48267567,1,48266607,48267622,1
OR4X1,chr11,+,48285412,48286330,48285412,48286330,1,48285412,48286330,1
OR4S1,chr11,+,48327774,48328704,48327774,48328704,1,48327774,48328704,1
OR4C3,chr11,+,48346471,48347507,48346492,48347482,1,48346471,48347507,1
OR4C5,chr11,-,48387036,48388017,48387036,48388017,1,48387036,48388017,1
OR4A47,chr11,+,48510268,48511332,48510344,48511274,1,48510268,48511332,1
TRIM49B,chr11,+,49050503,49059579,49053151,49059529,7,49059029,49059579,2
TRIM64C,chr11,-,49075265,49080664,49075265,49080664,7,49075265,49075759,2
FOLH1,chr11,-,49168186,49230222,49168307,49229961,19,49168186,49168497,2
OR4C13,chr11,+,49973942,49974971,49973974,49974904,1,49973942,49974971,1
OR4C12,chr11,-,50003008,50004071,50003107,50004037,1,50003008,50004071,1
OR4A5,chr11,-,51411377,51412448,51411447,51412395,1,51411377,51412448,1
OR4A8P,chr11,-,51435458,51436403,51435458,51436403,1,51435458,51436403,1
OR4C46,chr11,+,51515281,51516211,51515281,51516211,1,51515281,51516211,1
TRIM48,chr11,+,55029657,55038595,55029743,55036814,6,55037912,55038595,3
OR4A16,chr11,+,55110626,55111707,55110676,55111663,1,55110626,55111707,1
OR4A15,chr11,+,55135359,55136394,55135359,55136394,1,55135359,55136394,1
OR4C15,chr11,+,55321782,55322895,55321782,55322895,1,55321782,55322895,1
OR4C16,chr11,+,55339603,55340536,55339603,55340536,1,55339603,55340536,1
OR4C11,chr11,-,55370829,55371874,55370916,55371849,1,55370829,55371874,1
OR4P4,chr11,+,55405833,55406772,55405833,55406772,1,55405833,55406772,1
OR4S2,chr11,+,55418379,55419315,55418379,55419315,1,55418379,55419315,1
OR4C6,chr11,+,55432613,55433671,55432642,55433572,1,55432613,55433671,1
OR5D13,chr11,+,55540913,55541858,55540913,55541858,1,55540913,55541858,1
OR5D14,chr11,+,55563031,55563976,55563031,55563976,1,55563031,55563976,1
OR5L1,chr11,+,55578853,55579952,55578942,55579878,1,55578853,55579952,1
OR5D18,chr11,+,55587085,55588073,55587105,55588047,1,55587085,55588073,1
OR5L2,chr11,+,55594694,55595630,55594694,55595630,1,55594694,55595630,1
OR5D16,chr11,+,55606227,55607214,55606227,55607214,1,55606227,55607214,1
TRIM51,chr11,+,55650772,55659286,55652904,55659108,7,55658608,55659286,2
OR5W2,chr11,-,55681125,55682058,55681125,55682058,1,55681125,55682058,1
OR5I1,chr11,-,55702931,55703876,55702931,55703876,1,55702931,55703876,1
OR10AG1,chr11,-,55734974,55735990,55735033,55735939,1,55734974,55735990,1
OR5F1,chr11,-,55761156,55762101,55761156,55762101,1,55761156,55762101,1
OR5AS1,chr11,+,55797894,55798869,55797894,55798869,1,55797894,55798869,1
OR8I2,chr11,+,55860752,55861762,55860783,55861716,1,55860752,55861762,1
OR8H2,chr11,+,55872518,55873457,55872518,55873457,1,55872518,55873457,1
OR8H3,chr11,+,55889848,55890787,55889848,55890787,1,55889848,55890787,1
OR8J3,chr11,-,55904246,55905194,55904246,55905194,1,55904246,55905194,1
OR8K5,chr11,-,55926869,55927793,55926869,55927793,1,55926869,55927793,1
OR5J2,chr11,+,55944093,55945032,55944093,55945032,1,55944093,55945032,1
OR8J2,chr11,-,55978333,55979298,55978333,55979298,1,55978333,55979298,1
OR5T2,chr11,-,55999489,56000737,55999581,56000661,1,55999489,56000737,1
OR5T3,chr11,+,56019675,56020698,56019675,56020698,1,56019675,56020698,1
OR5T1,chr11,+,56043028,56044146,56043114,56044095,1,56043028,56044146,1
OR8H1,chr11,-,56057528,56058566,56057602,56058538,1,56057528,56058566,1
OR8K3,chr11,+,56085782,56086721,56085782,56086721,1,56085782,56086721,1
OR8K1,chr11,+,56113420,56114507,56113514,56114474,1,56113420,56114507,1
OR8J1,chr11,+,56127690,56128764,56127722,56128673,1,56127690,56128764,1
OR8U1,chr11,+,56143099,56144029,56143099,56144029,1,56143099,56144029,1
OR5AL1,chr11,+,56180171,56181156,56180171,56181156,1,56180171,56181156,1
OR5R1,chr11,-,56184733,56185708,56184733,56185708,1,56184733,56185708,1
OR5M9,chr11,-,56229944,56230877,56229944,56230877,1,56229944,56230877,1
OR5M3,chr11,-,56236963,56238014,56237049,56237973,1,56236963,56238014,1
OR5M8,chr11,-,56257824,56258871,56257910,56258846,1,56257824,56258871,1
OR5M11,chr11,-,56309745,56310757,56309815,56310733,1,56309745,56310757,1
OR5M10,chr11,-,56344211,56345263,56344249,56345197,1,56344211,56345263,1
OR5M1,chr11,-,56380030,56380978,56380030,56380978,1,56380030,56380978,1
OR5AP2,chr11,-,56408964,56409915,56408964,56409915,1,56408964,56409915,1
OR5AR1,chr11,+,56431137,56432163,56431161,56432094,1,56431137,56432163,1
OR9G1,chr11,+,56467863,56468781,56467863,56468781,1,56467863,56468781,1
OR9G4,chr11,-,56510302,56511287,56510303,56511287,1,56510302,56511287,1
OR5G3,chr11,-,56587051,56587980,56587051,56587980,1,56587051,56587980,1
OR5AK2,chr11,+,56756346,56757342,56756388,56757318,1,56756346,56757342,1
LRRC55,chr11,+,56949220,56959191,56949367,56954954,2,56954718,56959191,2
APLNR,chr11,-,57001066,57004675,57003335,57004478,1,57001066,57004675,1
TNKS1BP1,chr11,-,57067115,57092401,57068013,57089359,12,57067115,57067555,3
SSRP1,chr11,-,57093458,57103351,57093880,57102595,17,57093458,57093952,2
P2RX3,chr11,+,57105990,57138073,57106024,57137470,12,57137356,57138073,2
PRG3,chr11,-,57144241,57148623,57144322,57148181,6,57144241,57144381,2
PRG2,chr11,-,57154266,57158130,57154947,57157417,6,57154266,57155006,2
SLC43A3,chr11,-,57174428,57195053,57175264,57193645,14,57174428,57175369,2
RTN4RL2,chr11,+,57228021,57245007,57228338,57244384,3,57243634,57245007,2
SLC43A1,chr11,-,57252006,57283259,57252568,57281584,15,57252006,57252715,2
TIMM10,chr11,-,57295935,57298238,57296189,57297662,3,57295935,57296391,2
SMTNL1,chr11,+,57310113,57317747,57310115,57317585,7,57317440,57317747,2
UBE2L6,chr11,-,57319128,57335757,57319830,57322021,4,57319128,57319982,2
SERPING1,chr11,+,57364990,57382326,57365743,57382054,8,57381800,57382326,2
YPEL4,chr11,-,57412560,57417417,57413453,57414580,5,57412560,57413543,2
CLP1,chr11,+,57425234,57429336,57426948,57428908,3,57428236,57429336,2
ZDHHC5,chr11,+,57435367,57468659,57440562,57467503,12,57467337,57468659,2
MED19,chr11,-,57471185,57479673,57472093,57479651,4,57471185,57472107,2
TMX2,chr11,+,57480074,57508445,57480090,57507717,7,57507570,57508445,2
TMX2-CTNND1,chr11,+,57480076,57559058,57480090,57556570,4,57558856,57559058,3
C11orf31,chr11,+,57508824,57510510,57509067,57509689,4,57510334,57510510,3
RP11-691N7.6,chr11,+,57509634,57560715,57509634,57509689,4,57560631,57560715,3
BTBD18,chr11,-,57510989,57519253,57511605,57518660,3,57510989,57513620,2
CTNND1,chr11,+,57529233,57586651,57558950,57583780,19,57583768,57586651,2
OR9Q1,chr11,+,57791352,57949088,57946916,57947849,3,57946902,57949088,2
OR6Q1,chr11,+,57798401,57799403,57798424,57799378,1,57798401,57799403,1
OR9I1,chr11,-,57885971,57886916,57885971,57886916,1,57885971,57886916,1
OR9Q2,chr11,+,57957905,57958990,57957962,57958907,1,57957905,57958990,1
OR1S2,chr11,-,57970673,57971653,57970675,57971653,1,57970673,57971653,1
OR1S1,chr11,+,57982216,57983195,57982216,57983194,1,57982216,57983195,1
OR10Q1,chr11,-,57995353,57996390,57995387,57996347,1,57995353,57996390,1
OR10W1,chr11,-,58034263,58035732,58034412,58035330,1,58034263,58035732,1
OR5B17,chr11,-,58125596,58126542,58125597,58126542,1,58125596,58126542,1
OR5B3,chr11,-,58169936,58170882,58169937,58170882,1,58169936,58170882,1
OR5B2,chr11,-,58189737,58190786,58189804,58190734,1,58189737,58190786,1
OR5B12,chr11,-,58206592,58207646,58206679,58207624,1,58206592,58207646,1
OR5B21,chr11,-,58274647,58275578,58274648,58275578,1,58274647,58275578,1
LPXN,chr11,-,58294343,58345639,58294926,58345519,9,58294343,58295196,2
ZFP91,chr11,+,58346583,58388515,58346754,58385179,11,58384668,58388515,2
ZFP91-CNTF,chr11,+,58346644,58392039,58346754,58390253,13,58391506,58392039,3
AP001350.1,chr11,-,58378588,58378759,58378588,58378759,1,58378588,58378759,1
CNTF,chr11,+,58390145,58393198,58390225,58391995,2,58391506,58393198,2
GLYAT,chr11,-,58476536,58499434,58477238,58491969,6,58476536,58477641,2
GLYATL2,chr11,-,58601541,58612257,58601901,58607085,6,58601541,58602310,2
AP001652.1,chr11,+,58672896,58676071,58672917,58674868,2,58674713,58676071,2
GLYATL1,chr11,+,58695173,58723878,58714560,58723500,8,58723082,58723878,2
FAM111B,chr11,+,58874657,58894883,58891660,58893775,2,58891651,58894883,2
FAM111A,chr11,+,58910317,58922507,58916345,58920977,5,58919222,58922507,2
DTX4,chr11,+,58939964,58976060,58940068,58972382,9,58972148,58976060,2
MPEG1,chr11,-,58975982,58980424,58978187,58980338,1,58975982,58980424,1
OR5AN1,chr11,+,59131884,59132921,59131931,59132867,1,59131884,59132921,1
OR5A2,chr11,-,59189415,59190449,59189451,59190426,1,59189415,59190449,1
OR5A1,chr11,+,59210616,59211667,59210641,59211589,1,59210616,59211667,1
OR4D6,chr11,+,59224410,59225464,59224433,59225378,1,59224410,59225464,1
OR4D10,chr11,+,59244845,59245869,59244902,59245838,1,59244845,59245869,1
OR4D11,chr11,+,59271048,59271984,59271048,59271984,1,59271048,59271984,1
OR4D9,chr11,+,59282385,59283330,59282385,59283330,1,59282385,59283330,1
OSBP,chr11,-,59341870,59383617,59344049,59383137,14,59341870,59344192,2
PATL1,chr11,-,59404188,59436453,59405862,59436368,19,59404188,59405884,2
OR10V1,chr11,-,59480295,59481337,59480388,59481318,1,59480295,59481337,1
STX3,chr11,+,59522531,59570179,59523078,59564839,11,59568327,59570179,3
MRPL16,chr11,-,59573607,59578345,59573819,59578131,4,59573607,59574305,2
GIF,chr11,-,59596740,59612974,59596956,59612926,9,59596740,59597018,2
TCN1,chr11,-,59620272,59634048,59620447,59633943,9,59620272,59620509,2
OOSP1,chr11,+,59705927,59712807,59705927,59712807,4,59712794,59712807,2
PLAC1L,chr11,+,59807747,59815517,59807932,59814546,4,59814416,59815517,2
MS4A3,chr11,+,59824100,59838587,59828633,59837706,6,59837676,59838587,2
MS4A2,chr11,+,59856136,59863444,59856238,59863129,7,59863030,59863444,2
MS4A6A,chr11,-,59939487,59952139,59939630,59949200,8,59939487,59939726,2
MS4A4E,chr11,-,59968725,60010561,59969015,59997455,6,59968725,59969352,2
MS4A4A,chr11,+,60048058,60076445,60048148,60075651,7,60075579,60076445,2
MS4A6E,chr11,+,60102303,60108441,60102368,60107428,4,60108248,60108441,3
MS4A7,chr11,+,60145957,60163424,60150614,60161334,6,60161259,60163424,2
MS4A14,chr11,+,60163774,60185161,60164051,60184481,5,60182909,60185161,2
MS4A5,chr11,+,60197061,60215265,60197147,60215232,5,60215121,60215265,2
MS4A1,chr11,+,60223281,60238225,60229847,60235941,7,60235722,60238225,2
MS4A12,chr11,+,60260250,60274903,60264791,60274597,7,60274492,60274903,2
MS4A13,chr11,+,60282885,60310194,60285556,60310048,6,60309991,60310194,2
MS4A8,chr11,+,60467046,60483284,60468333,60482887,7,60482782,60483284,2
MS4A18,chr11,+,60496788,60511239,60496788,60511239,6,60511122,60511239,2
MS4A15,chr11,+,60524475,60544204,60535059,60543188,6,60543077,60544204,2
MS4A10,chr11,+,60552820,60568778,60557808,60567382,8,60567300,60568778,2
CCDC86,chr11,+,60609543,60618554,60609597,60617798,4,60617678,60618554,2
PTGDR2,chr11,-,60618412,60623444,60620007,60621195,2,60618412,60621204,2
ZP1,chr11,+,60635034,60643166,60635034,60643129,12,60642986,60643166,2
PRPF19,chr11,-,60658201,60674060,60658637,60673854,16,60658201,60658735,2
TMEM109,chr11,+,60681345,60690915,60687165,60689637,4,60689245,60690915,2
TMEM132A,chr11,+,60691952,60704631,60692105,60704379,11,60703335,60704631,2
SLC15A3,chr11,-,60704555,60719257,60704690,60719023,8,60704555,60704845,2
CD6,chr11,+,60739114,60787846,60739337,60786790,12,60786725,60787846,2
CD5,chr11,+,60869866,60895324,60870032,60893311,11,60893759,60895324,3
VPS37C,chr11,-,60897727,60929089,60899291,60906301,5,60897727,60900011,2
PGA3,chr11,+,60970851,60980570,60971036,60980174,9,60980024,60980570,2
PGA4,chr11,+,60989687,60999399,60989872,60999003,9,60998853,60999399,2
PGA5,chr11,+,61008513,61018920,61008698,61018753,9,61018603,61018920,2
VWCE,chr11,-,61025761,61062896,61026146,61062509,20,61025761,61026784,2
DDB1,chr11,-,61066922,61100838,61067607,61100440,27,61066922,61067691,2
DAK,chr11,+,61100681,61116714,61102200,61113975,18,61113822,61116714,2
CYB561A3,chr11,-,61116216,61129771,61117870,61124185,7,61116216,61117894,2
TMEM138,chr11,+,61129472,61136981,61131862,61136181,5,61136068,61136981,2
TMEM216,chr11,+,61159831,61166335,61160103,61165748,5,61165732,61166335,2
CPSF7,chr11,-,61170120,61197503,61178414,61196707,10,61170120,61172176,3
SDHAF2,chr11,+,61197544,61215001,61197618,61213543,4,61213412,61215001,2
PPP1R32,chr11,+,61248591,61258403,61249281,61258042,14,61258285,61258403,3
LRRC10B,chr11,+,61276271,61278482,61276470,61277349,1,61276271,61278482,1
SYT7,chr11,-,61282784,61348620,61286098,61348292,9,61282784,61286203,2
DAGLA,chr11,+,61447904,61514473,61487627,61511961,20,61511003,61514473,2
MYRF,chr11,+,61520120,61555990,61520216,61553615,27,61553534,61555990,2
TMEM258,chr11,-,61556434,61560082,61557266,61560030,4,61556434,61556707,3
FEN1,chr11,+,61560108,61564716,61562833,61563976,2,61562812,61564716,2
FADS1,chr11,-,61567098,61584634,61569882,61584401,12,61567098,61569934,2
FADS2,chr11,+,61583727,61634826,61583757,61633161,12,61633109,61634826,2
FADS3,chr11,-,61640997,61659006,61641285,61658853,12,61640997,61641337,2
RAB3IL1,chr11,-,61664772,61687741,61665749,61687664,9,61664772,61665832,2
BEST1,chr11,+,61717841,61732987,61722606,61730621,9,61729726,61732987,2
FTH1,chr11,-,61731756,61735132,61732198,61734897,4,61731756,61732363,2
AP003733.1,chr11,+,61735452,61736755,61735575,61736070,1,61735452,61736755,1
INCENP,chr11,+,61891444,61920453,61895633,61919448,19,61919233,61920453,2
SCGB1D1,chr11,+,61957687,61961011,61957756,61960900,3,61960870,61961011,2
SCGB2A1,chr11,+,61976139,61981408,61976203,61981242,3,61981197,61981408,2
SCGB1D2,chr11,+,62009681,62012280,62009779,62012171,3,62012141,62012280,2
