name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,LastExonStart,LastExonEnd,StopCodon
CEP95,chr17,+,62502705,62534060,62503215,62533897,62533720,62534060,TGA
PRKCA,chr17,+,64298943,64806861,64298969,64800155,64799990,64806861,TGA
CACNG5,chr17,+,64873450,64881357,64873450,64881357,64881099,64881357,TGA
CACNG4,chr17,+,64961025,65029514,64961027,65027120,65026581,65029514,TGA
PITPNC1,chr17,+,65373574,65693372,65374270,65688693,65688687,65693372,TGA
NOL11,chr17,+,65713948,65740647,65714063,65739975,65739858,65740647,TGA
AMZ2,chr17,+,66243714,66253297,66246328,66253110,66252954,66253297,TGA
AC079210.1,chr17,+,66539368,66542970,66539741,66540137,66539368,66542970,TGA
KCNJ2,chr17,+,68165675,68176189,68171180,68172464,68170964,68176189,TGA
AC007461.1,chr17,+,70036163,70036872,70036464,70036617,70036163,70036872,TGA
SOX9,chr17,+,70117160,70122561,70117532,70120528,70119683,70122561,TGA
SSTR2,chr17,+,71161150,71167185,71165458,71166568,71165366,71167185,TGA
RPL38,chr17,+,72199720,72206019,72200094,72205968,72205942,72206019,TGA
KIF19,chr17,+,72322350,72351959,72322488,72351451,72351320,72351959,TGA
GPRC5C,chr17,+,72427051,72443568,72428177,72443167,72442987,72443568,TGA
C17orf77,chr17,+,72581056,72590348,72588185,72588917,72588122,72590348,TGA
RAB37,chr17,+,72666716,72743473,72667725,72741227,72741146,72743473,TGA
SLC9A3R1,chr17,+,72744790,72765492,72744985,72764795,72764606,72765492,TGA
TMEM104,chr17,+,72772621,72835918,72773469,72832826,72832065,72835918,TGA
OTOP2,chr17,+,72920369,72930006,72920727,72929640,72929469,72930006,TGA
CDR2L,chr17,+,72983726,73001895,72984138,73000169,72999277,73001895,TGA
ICT1,chr17,+,73008768,73017356,73008781,73017100,73017015,73017356,TGA
SLC16A5,chr17,+,73083821,73102257,73089731,73102128,73101974,73102257,TGA
ARMC7,chr17,+,73106081,73126360,73106383,73125133,73124771,73126360,TGA
NUP85,chr17,+,73201785,73231853,73201856,73231774,73231672,73231853,TGA
KIAA0195,chr17,+,73452544,73496163,73467986,73495415,73495342,73496163,TGA
TSEN54,chr17,+,73512605,73520820,73512641,73520493,73520342,73520820,TGA
LLGL2,chr17,+,73521806,73571289,73539507,73570987,73570951,73571289,TGA
SMIM5,chr17,+,73629513,73637484,73636281,73636977,73636870,73637484,TGA
SMIM6,chr17,+,73642516,73644057,73643456,73643645,73643450,73644057,TGA
SAP30BP,chr17,+,73663195,73704139,73663452,73702601,73702419,73704139,TGA
ITGB4,chr17,+,73717515,73753899,73720783,73753636,73753496,73753899,TGA
UNK,chr17,+,73780851,73821880,73780961,73820498,73820342,73821880,TGA
CDK3,chr17,+,73996986,74002078,73997506,74001504,74001378,74002078,TGA
GALR2,chr17,+,74070874,74073622,74070964,74073512,74072716,74073622,TGA
UBALD2,chr17,+,74261282,74267375,74261586,74266586,74266274,74267375,TGA
SPHK1,chr17,+,74380689,74383941,74381725,74383667,74382886,74383941,TGA
AANAT,chr17,+,74449432,74466199,74462254,74466052,74465746,74466199,TGA
METTL23,chr17,+,74722924,74730018,74725792,74729608,74729602,74730018,TGA
RP11-318A15.7,chr17,+,74729059,74734604,74729059,74734428,74734363,74734604,TGA
MFSD11,chr17,+,74732392,74774654,74734434,74774434,74774269,74774654,TGA
MGAT5B,chr17,+,74864537,74946459,74865111,74944920,74944721,74946459,TGA
SEC14L1,chr17,+,75084830,75212884,75139678,75212646,75212630,75212884,TGA
SYNGR2,chr17,+,76164691,76168800,76164697,76168081,76167590,76168800,TGA
BIRC5,chr17,+,76210266,76221717,76210397,76219635,76219545,76221717,TGA
TMEM235,chr17,+,76227390,76237068,76228104,76235873,76235860,76237068,TGA
PGS1,chr17,+,76374720,76420635,76374746,76415746,76420141,76420635,TGA
ENGASE,chr17,+,77071026,77082778,77071026,77082431,77082014,77082778,TGA
CBX2,chr17,+,77751930,77761782,77752034,77758841,77757530,77761782,TGA
CARD14,chr17,+,78152273,78182855,78155237,78182144,78181936,78182855,TGA
ENDOV,chr17,+,78388966,78411881,78388994,78409943,78409932,78411881,TGA
BAIAP2,chr17,+,79008961,79091232,79009054,79090105,79090029,79091232,TGA
RP11-1055B8.7,chr17,+,79405395,79433357,79405395,79430843,79430636,79433357,TGA
FSCN2,chr17,+,79495421,79504156,79495557,79504106,79503900,79504156,TGA
TSPAN10,chr17,+,79609348,79615779,79609438,79615324,79614937,79615779,TGA
CCDC137,chr17,+,79633393,79640929,79633796,79639734,79639524,79640929,TGA
HGS,chr17,+,79650961,79669149,79651096,79668648,79668537,79669149,TGA
SLC25A10,chr17,+,79679336,79688042,79679456,79687107,79687005,79688042,TGA
GCGR,chr17,+,79762009,79771889,79766894,79771565,79771349,79771889,TGA
ANAPC11,chr17,+,79849596,79858409,79852353,79857941,79857795,79858409,TGA
NPB,chr17,+,79859984,79860781,79860153,79860624,79860495,79860781,TGA
ASPSCR1,chr17,+,79935425,79975282,79935522,79975198,79975184,79975282,TGA
LRRC45,chr17,+,79981177,79989027,79981519,79988681,79988484,79989027,TGA
GPS1,chr17,+,80009740,80015346,80009807,80015003,80014928,80015346,TGA
SLC16A3,chr17,+,80186292,80197369,80193884,80196852,80196577,80197369,TGA
AC132872.2,chr17,+,80214130,80216080,80214340,80214727,80214130,80216080,TGA
UTS2R,chr17,+,80332152,80333462,80332200,80333370,80332152,80333462,TGA
HEXDC,chr17,+,80376193,80400521,80377675,80400468,80400052,80400521,TGA
NARF,chr17,+,80416481,80448413,80416679,80446033,80445791,80448413,TGA
FN3KRP,chr17,+,80674558,80685893,80674631,80685047,80684708,80685893,TGA
TBCD,chr17,+,80709939,80900724,80710069,80900339,80900324,80900724,TGA
METRNL,chr17,+,81037566,81052864,81037691,81052320,81052000,81052864,TGA
CETN1,chr18,+,580366,581524,580408,580927,580366,581524,TGA
NDC80,chr18,+,2571509,2616634,2572984,2616573,2616435,2616634,TGA
SMCHD1,chr18,+,2655736,2805015,2656074,2802550,2802525,2805015,TGA
MYL12A,chr18,+,3247527,3256234,3253245,3255916,3255743,3256234,TGA
MYL12B,chr18,+,3261906,3278282,3272896,3277935,3277762,3278282,TGA
LRRC30,chr18,+,7231122,7232045,7231136,7232042,7231122,7232045,TGA
PTPRM,chr18,+,7566779,8406859,7567816,8406160,8406106,8406859,TGA
RAB12,chr18,+,8609442,8639379,8609725,8638260,8638146,8639379,TGA
RALBP1,chr18,+,9475667,9538114,9513043,9535935,9535668,9538114,TGA
RAB31,chr18,+,9708161,9862548,9708402,9859322,9859224,9862548,TGA
GNAL,chr18,+,11688954,11885684,11689562,11881134,11880987,11885684,TGA
CHMP1B,chr18,+,11851394,11854448,11851510,11852110,11851394,11854448,TGA
IMPA2,chr18,+,11981426,12030876,11981668,12030457,12030341,12030876,TGA
TUBB6,chr18,+,12308260,12326331,12308291,12325281,12325181,12326331,TGA
PSMG2,chr18,+,12658736,12725739,12706584,12725530,12725437,12725739,TGA
SEH1L,chr18,+,12947993,12987535,12948120,12985251,12985238,12987535,TGA
LDLRAD4,chr18,+,13218785,13652754,13387721,13645656,13645125,13652754,TGA
RNMT,chr18,+,13726702,13764555,13731516,13762159,13762037,13764555,TGA
GREB1L,chr18,+,18822202,19102791,18963479,19102782,19102618,19102791,TGA
RP11-595B24.2,chr18,+,19668020,19678741,19678333,19678606,19678331,19678741,TGA
GATA6,chr18,+,19749403,19782491,19751105,19780786,19780618,19782491,TGA
C18orf8,chr18,+,21083472,21111746,21083582,21111668,21111588,21111746,TGA
TTC39C,chr18,+,21572736,21712991,21644119,21712538,21712448,21712991,TGA
TAF4B,chr18,+,23805899,23971649,23806897,23969976,23969808,23971649,TGA
DSG3,chr18,+,29027757,29058665,29027840,29056223,29055608,29058665,TGA
TTR,chr18,+,29171688,29178974,29171865,29178638,29178530,29178974,TGA
RNF138,chr18,+,29671817,29711524,29672739,29709150,29709081,29711524,TGA
MEP1B,chr18,+,29769986,29800367,29770033,29800208,29800193,29800367,TGA
AC012123.1,chr18,+,30349757,30354376,30349772,30353297,30353277,30354376,TGA
DTNA,chr18,+,32073253,32471808,32335940,32464709,32467729,32471808,TGA
MAPRE2,chr18,+,32556891,32722378,32650165,32720333,32720258,32722378,TGA
ZNF397,chr18,+,32821018,32838358,32822434,32837902,32837891,32838358,TGA
GALNT1,chr18,+,33234523,33291798,33234626,33289734,33289587,33291798,TGA
FHOD3,chr18,+,33877676,34360018,33877798,34359493,34359410,34360018,TGA
KIAA1328,chr18,+,34409079,34805287,34409101,34802190,34801979,34805287,TGA
PIK3C3,chr18,+,39535170,39667794,39535256,39661101,39661086,39667794,TGA
SLC14A1,chr18,+,43304091,43332485,43310285,43329916,43329742,43332485,TGA
SIGLEC15,chr18,+,43405476,43422521,43405693,43422152,43422070,43422521,TGA
HAUS1,chr18,+,43684297,43708299,43684377,43708091,43708040,43708299,TGA
RNF165,chr18,+,43914186,44043103,43914237,44036599,44036481,44043103,TGA
KATNAL2,chr18,+,44526786,44627658,44579344,44627376,44627236,44627658,TGA
CTIF,chr18,+,46065416,46389588,46145936,46385930,46385714,46389588,TGA
LIPG,chr18,+,47088400,47119272,47088678,47116892,47116870,47119272,TGA
SKA1,chr18,+,47901364,47920543,47902200,47918617,47918468,47920543,TGA
MAPK4,chr18,+,48086447,48258194,48190328,48256224,48255527,48258194,TGA
ELAC1,chr18,+,48494385,48514491,48500774,48513455,48512988,48514491,TGA
RP11-729L2.2,chr18,+,48494388,48584514,48500774,48573393,48584494,48584514,TGA
SMAD4,chr18,+,48556582,48611409,48573416,48604837,48604625,48611409,TGA
C18orf54,chr18,+,51884954,51908402,51886942,51904616,51904543,51908402,TGA
ONECUT2,chr18,+,55102916,55158529,55102948,55143955,55143668,55158529,TGA
MALT1,chr18,+,56338617,56417371,56338875,56415074,56414636,56417371,TGA
GRP,chr18,+,56887399,56898003,56887497,56897700,56897635,56898003,TGA
PMAIP1,chr18,+,57567179,57571538,57567409,57569985,57569878,57571538,TGA
CDH20,chr18,+,59157774,59222365,59157786,59221928,59221422,59222365,TGA
TNFRSF11A,chr18,+,59992547,60058516,59992585,60052267,60051983,60058516,TGA
ZCCHC2,chr18,+,60190239,60245816,60190657,60243812,60243744,60245816,TGA
PHLPP1,chr18,+,60382671,60647666,60384452,60646664,60645494,60647666,TGA
SERPINB7,chr18,+,61420276,61472603,61449606,61471869,61471470,61472603,TGA
DOK6,chr18,+,67068290,67516323,67068480,67508619,67508479,67516323,TGA
SOCS6,chr18,+,67956136,67997436,67991904,67993512,67991778,67997436,TGA
RP11-41O4.1,chr18,+,68002674,68019695,68003615,68019287,68019214,68019695,TGA
ZNF407,chr18,+,72342975,72777625,72342975,72776424,72775105,72777625,TGA
RP11-321M21.3,chr18,+,73118966,73130969,73119951,73130843,73130770,73130969,TGA
RP11-94B19.4,chr18,+,73971120,73972069,73971140,73971798,73971771,73972069,TGA
RP11-17M16.1,chr18,+,74207476,74210045,74207664,74208510,74208234,74210045,TGA
ZNF236,chr18,+,74536115,74682683,74536313,74680295,74680170,74682683,TGA
GALR1,chr18,+,74962504,74980858,74962504,74980858,74980540,74980858,TGA
CTDP1,chr18,+,77439800,77514510,77439947,77513790,77513651,77514510,TGA
KCNG2,chr18,+,77623667,77659816,77623667,77659816,77659039,77659816,TGA
RP11-795F19.5,chr18,+,77794345,77854968,77794495,77829813,77853167,77854968,TGA
AC139100.2,chr18,+,77905893,77936315,77906041,77936011,77935968,77936315,TGA
MADCAM1,chr19,+,496453,505347,496499,504965,504744,505347,TGA
TPGS1,chr19,+,507298,519654,507506,519423,518888,519654,TGA
CDC34,chr19,+,531713,542092,531931,541552,541338,542092,TGA
GZMM,chr19,+,544033,549919,544071,549791,549629,549919,TGA
BSG,chr19,+,571296,583493,571547,582577,582749,583493,TGA
HCN2,chr19,+,589892,617159,589945,616474,615794,617159,TGA
FGF22,chr19,+,639894,643703,639925,643604,643409,643703,TGA
FSTL3,chr19,+,676391,683385,676423,681708,681649,683385,TGA
PALM,chr19,+,708952,748328,709146,746814,746284,748328,TGA
MISP,chr19,+,751125,764319,756946,763590,763500,764319,TGA
PRTN3,chr19,+,840962,848175,841008,847969,847798,848175,TGA
ELANE,chr19,+,852290,856242,852328,856164,855957,856242,TGA
KISS1R,chr19,+,917349,921015,917502,920748,920289,921015,TGA
WDR18,chr19,+,984330,994569,984353,994343,994211,994569,TGA
GRIN3B,chr19,+,1000417,1009731,1000436,1009601,1009171,1009731,TGA
CNN2,chr19,+,1026297,1039068,1026660,1037899,1037623,1039068,TGA
ABCA7,chr19,+,1040101,1065568,1041360,1065424,1065268,1065568,TGA
HMHA1,chr19,+,1065921,1086265,1066024,1086005,1085658,1086265,TGA
STK11,chr19,+,1205739,1228428,1206912,1226646,1227591,1228428,TGA
MUM1,chr19,+,1356321,1378429,1356388,1376575,1376517,1378429,TGA
REEP6,chr19,+,1491164,1497926,1491268,1497210,1497172,1497926,TGA
ONECUT3,chr19,+,1752371,1780987,1753661,1775444,1775151,1780987,TGA
CSNK1G2,chr19,+,1941187,1981337,1969771,1980202,1980147,1981337,TGA
IZUMO4,chr19,+,2096379,2099586,2096944,2099344,2099253,2099586,TGA
SF3A2,chr19,+,2236519,2248678,2243417,2248545,2247765,2248678,TGA
AMH,chr19,+,2249309,2252072,2249331,2251956,2251097,2252072,TGA
OAZ1,chr19,+,2269507,2273487,2269597,2271793,2272970,2273487,TGA
TMPRSS9,chr19,+,2389783,2426237,2389783,2426086,2425924,2426237,TGA
GADD45B,chr19,+,2476124,2478257,2476356,2477599,2477485,2478257,TGA
THOP1,chr19,+,2785457,2813599,2785660,2813274,2813112,2813599,TGA
ZNF555,chr19,+,2841432,2860482,2841570,2853950,2852377,2860482,TGA
TLE6,chr19,+,2977443,2995177,2978231,2995002,2994897,2995177,TGA
GNA11,chr19,+,3094407,3124002,3094649,3121177,3120986,3124002,TGA
GNA15,chr19,+,3136190,3163767,3136448,3163017,3162790,3163767,TGA
S1PR4,chr19,+,3178735,3180329,3178790,3179945,3178735,3180329,TGA
NCLN,chr19,+,3185597,3209568,3186028,3207686,3207626,3209568,TGA
CELF5,chr19,+,3224700,3297074,3224737,3293444,3296755,3297074,TGA
HMG20B,chr19,+,3572935,3579086,3573307,3578519,3578506,3579086,TGA
TJP3,chr19,+,3708106,3750810,3728430,3750682,3750579,3750810,TGA
ATCAY,chr19,+,3880580,3928077,3885765,3924590,3924580,3928077,TGA
NMRK2,chr19,+,3933100,3942414,3933669,3942271,3942080,3942414,TGA
PIAS4,chr19,+,4007643,4039384,4007758,4037873,4037613,4039384,TGA
CREB3L3,chr19,+,4153597,4173051,4153744,4171966,4171652,4173051,TGA
ANKRD24,chr19,+,4183350,4224811,4186422,4224502,4224424,4224811,TGA
CCDC94,chr19,+,4247075,4269087,4247143,4268693,4268580,4269087,TGA
SHD,chr19,+,4278597,4290721,4280060,4290630,4290443,4290721,TGA
MPND,chr19,+,4343523,4360083,4343590,4359999,4359912,4360083,TGA
CHAF1A,chr19,+,4402658,4443389,4402759,4443022,4442921,4443389,TGA
HDGFRP2,chr19,+,4472283,4502223,4472347,4502022,4501922,4502223,TGA
TNFAIP8L1,chr19,+,4639529,4655580,4651881,4652442,4651878,4655580,TGA
FEM1A,chr19,+,4791727,4795571,4791866,4793876,4791727,4795571,TGA
SAFB,chr19,+,5623109,5668489,5623216,5668302,5668172,5668489,TGA
HSD11B1L,chr19,+,5680775,5688533,5684843,5688206,5687926,5688533,TGA
RPL36,chr19,+,5690206,5691887,5690518,5691632,5691542,5691887,TGA
CATSPERD,chr19,+,5720687,5778745,5720748,5778687,5778386,5778745,TGA
NRTN,chr19,+,5823812,5828335,5824176,5828184,5827759,5828335,TGA
VMAC,chr19,+,5904868,5910864,5904901,5909153,5908834,5910864,TGA
CAPS,chr19,+,5914246,5915888,5914417,5915333,5915231,5915888,TGA
ACSBG2,chr19,+,6135709,6193112,6141554,6190668,6192678,6193112,TGA
CLPP,chr19,+,6361462,6368919,6361585,6368721,6368548,6368919,TGA
ALKBH7,chr19,+,6372443,6375040,6372831,6374984,6374821,6375040,TGA
CRB3,chr19,+,6464289,6467232,6464712,6466683,6466476,6467232,TGA
TRIP10,chr19,+,6739690,6751537,6739772,6751222,6751073,6751537,TGA
VAV1,chr19,+,6772724,6857377,6772818,6857118,6857064,6857377,TGA
MBD3L5,chr19,+,7030588,7033022,7030622,7032905,7032323,7033022,TGA
MBD3L2,chr19,+,7049331,7051746,7049384,7051633,7051051,7051746,TGA
ZNF557,chr19,+,7069470,7087979,7075085,7083755,7082888,7087979,TGA
ZNF358,chr19,+,7581003,7585912,7584128,7585835,7584090,7585912,TGA
MCOLN1,chr19,+,7587511,7598895,7587636,7598681,7598644,7598895,TGA
CTD-2207O23.10,chr19,+,7598480,7604945,7598480,7598676,7604803,7604945,TGA
PNPLA6,chr19,+,7598889,7626650,7600436,7626448,7626373,7626650,TGA
PET100,chr19,+,7694622,7696842,7694719,7696442,7696358,7696842,TGA
CTD-3214H19.4,chr19,+,7694681,7707934,7694719,7707138,7707868,7707934,TGA
STXBP2,chr19,+,7701998,7712758,7702035,7712696,7712610,7712758,TGA
RETN,chr19,+,7733929,7735334,7734212,7735235,7735104,7735334,TGA
CTD-3214H19.16,chr19,+,7743386,7747740,7743386,7747375,7747127,7747740,TGA
TRAPPC5,chr19,+,7745728,7747740,7747139,7747706,7747127,7747740,TGA
EVI5L,chr19,+,7895118,7929862,7911428,7928588,7928309,7929862,TGA
LRRC8E,chr19,+,7953389,7966901,7960488,7965798,7963545,7966901,TGA
TGFBR3L,chr19,+,7981029,7983982,7981152,7983009,7983801,7983982,TGA
SNAPC2,chr19,+,7985200,7988135,7985251,7987649,7987329,7988135,TGA
CCL25,chr19,+,8117650,8127506,8117933,8127109,8127101,8127506,TGA
RPS28,chr19,+,8386383,8388224,8386414,8386959,8387155,8388224,TGA
RAB11B,chr19,+,8455082,8469318,8455300,8468442,8468296,8469318,TGA
MARCH2,chr19,+,8478153,8503888,8486724,8503430,8503271,8503888,TGA
OR2Z1,chr19,+,8841315,8842371,8841390,8842335,8841315,8842371,TGA
OR1M1,chr19,+,9203854,9204889,9203920,9204862,9203854,9204889,TGA
ZNF317,chr19,+,9251055,9274089,9266692,9272109,9270789,9274089,TGA
OR7D2,chr19,+,9296278,9299493,9296457,9297396,9296278,9299493,TGA
ZNF559,chr19,+,9434447,9454519,9434854,9453744,9452370,9454519,TGA
ZNF177,chr19,+,9435016,9493293,9488987,9492453,9491823,9493293,TGA
C19orf82,chr19,+,9732192,9745538,9732228,9743048,9744135,9745538,TGA
PIN1,chr19,+,9945998,9960358,9946020,9959875,9959765,9960358,TGA
RDH8,chr19,+,10123924,10132954,10124173,10132425,10132209,10132954,TGA
C19orf66,chr19,+,10196805,10203921,10197103,10202978,10202745,10203921,TGA
PPAN-P2RY11,chr19,+,10216898,10225456,10217070,10224530,10224308,10225456,TGA
PPAN,chr19,+,10216964,10221970,10217070,10221841,10221620,10221970,TGA
P2RY11,chr19,+,10222213,10226048,10222397,10225414,10224308,10226048,TGA
MRPL4,chr19,+,10362639,10370719,10362929,10370489,10370292,10370719,TGA
ICAM1,chr19,+,10381510,10397291,10381835,10395963,10395790,10397291,TGA
ICAM4,chr19,+,10397649,10399178,10397688,10398860,10398661,10399178,TGA
ICAM5,chr19,+,10400656,10407454,10400719,10407292,10407014,10407454,TGA
PDE4A,chr19,+,10527448,10578325,10527618,10578297,10577562,10578325,TGA
SLC44A2,chr19,+,10713185,10755226,10713206,10754061,10753954,10755226,TGA
QTRT1,chr19,+,10812126,10824041,10812136,10823946,10823793,10824041,TGA
C19orf38,chr19,+,10959077,10980466,10959184,10980043,10979893,10980466,TGA
C19orf52,chr19,+,11039408,11040930,11039498,11040378,11039689,11040930,TGA
SMARCA4,chr19,+,11071597,11172958,11094827,11172492,11172459,11172958,TGA
LDLR,chr19,+,11200037,11242839,11200224,11241992,11241956,11242839,TGA
C19orf80,chr19,+,11350294,11352619,11350313,11352363,11352335,11352619,TGA
CCDC159,chr19,+,11457180,11465619,11457282,11465553,11465548,11465619,TGA
DKFZP761J1410,chr19,+,11466061,11476374,11468349,11475055,11475022,11476374,TGA
SWSAP1,chr19,+,11485360,11487627,11485419,11486692,11486188,11487627,TGA
ZNF627,chr19,+,11708234,11729950,11708442,11728704,11727509,11729950,TGA
ZNF491,chr19,+,11909344,11918908,11916768,11918082,11916761,11918908,TGA
ZNF844,chr19,+,12175513,12192380,12175688,12187936,12186126,12192380,TGA
WDR83,chr19,+,12777613,12786646,12780604,12786486,12786336,12786646,TGA
BEST2,chr19,+,12863406,12869269,12863406,12868891,12868464,12869269,TGA
JUNB,chr19,+,12902309,12904124,12902585,12903629,12902309,12904124,TGA
RAD23A,chr19,+,13056689,13064437,13056762,13063863,13063749,13064437,TGA
DAND5,chr19,+,13080295,13085567,13080474,13084448,13084202,13085567,TGA
NFIX,chr19,+,13106421,13207015,13106651,13201184,13205448,13207015,TGA
IER2,chr19,+,13261246,13265722,13264000,13264672,13263757,13265722,TGA
CCDC130,chr19,+,13858592,13874106,13862622,13873882,13873403,13874106,TGA
C19orf53,chr19,+,13884981,13889275,13885291,13889012,13888865,13889275,TGA
ZSWIM4,chr19,+,13906273,13943044,13906462,13941864,13941004,13943044,TGA
CC2D1A,chr19,+,14017013,14041692,14017254,14041208,14041187,14041692,TGA
DCAF15,chr19,+,14063303,14072254,14063324,14071807,14071751,14072254,TGA
IL27RA,chr19,+,14142559,14163743,14142684,14163102,14162907,14163743,TGA
hsa-mir-1199,chr19,+,14183347,14185873,14183347,14185535,14185517,14185873,TGA
CD97,chr19,+,14492246,14519537,14492335,14518933,14518903,14519537,TGA
TECR,chr19,+,14640371,14676790,14640508,14676683,14676555,14676790,TGA
OR7C2,chr19,+,15052300,15053260,15052300,15053260,15052300,15053260,TGA
SYDE1,chr19,+,15218213,15225799,15218244,15224774,15224370,15225799,TGA
CYP4F22,chr19,+,15619303,15663128,15636147,15662282,15662104,15663128,TGA
CYP4F3,chr19,+,15751709,15773635,15752225,15770195,15770029,15773635,TGA
CYP4F12,chr19,+,15783566,15807984,15784339,15807895,15807717,15807984,TGA
OR10H2,chr19,+,15838833,15839862,15838853,15839801,15838833,15839862,TGA
OR10H5,chr19,+,15904760,15905892,15904858,15905806,15904760,15905892,TGA
OR10H4,chr19,+,16059817,16060768,16059817,16060768,16059817,16060768,TGA
RAB8A,chr19,+,16222438,16245044,16222711,16243114,16243021,16245044,TGA
HSH2D,chr19,+,16244837,16269381,16259560,16268448,16268019,16269381,TGA
