name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
Mycbp2,chr14,-,103113410,103346800,103114119,103346517,85,103113410,103114235,2
Scel,chr14,+,103513340,103613346,103529201,103612399,31,103612382,103613346,2
Slain1,chr14,+,103650227,103704907,103650354,103703911,7,103703835,103704907,2
Ednrb,chr14,-,103814624,103844173,103817065,103843476,8,103814624,103817200,2
Pou4f1,chr14,-,104461675,104467999,104465728,104467733,3,104461675,104464544,3
Rnf219,chr14,-,104477533,104522666,104478766,104522612,6,104477533,104480297,2
Rbm26,chr14,-,105114985,105177323,105115196,105176852,21,105114985,105115286,2
Ndfip2,chr14,+,105258572,105309298,105258672,105304834,8,105307885,105309298,3
Gm10076,chr14,+,105681827,105682211,105681868,105681946,1,105681827,105682211,1
Spry2,chr14,-,105891948,105896819,105892802,105893750,2,105891948,105893801,2
Gm4775,chr14,-,106100752,106101157,106100752,106101157,1,106100752,106101157,1
Slitrk1,chr14,-,108909990,108914239,108911186,108913277,1,108909990,108914239,1
Slitrk6,chr14,-,110748577,110755149,110749750,110752273,2,110748577,110752297,2
Slitrk5,chr14,+,111675114,111683134,111678945,111681819,2,111678937,111683134,2
Tpm3-rs7,chr14,+,113314607,113316713,113314675,113315422,1,113314607,113316713,1
Gpc5,chr14,+,115092625,116524437,115092625,116524437,8,116524279,116524437,2
Gpc6,chr14,+,116925296,117979529,116925935,117975086,9,117974883,117979529,2
Dct,chr14,-,118012791,118052246,118013030,118051778,8,118012791,118013203,2
Tgds,chr14,-,118111910,118132765,118113071,118132729,12,118111910,118113157,2
Gpr180,chr14,+,118137126,118164232,118137192,118162747,9,118162588,118164232,2
Sox21,chr14,-,118233231,118237030,118234804,118235635,1,118233231,118237030,1
Gm9376,chr14,+,118266959,118267688,118267157,118267688,1,118266959,118267688,1
Abcc4,chr14,-,118482691,118706219,118484332,118706109,31,118482691,118484440,2
Cldn10,chr14,+,118787907,118874524,118788156,118874315,5,118874191,118874524,2
Dzip1,chr14,-,118875519,118923167,118877182,118922913,20,118875519,118877262,2
Dnajc3,chr14,+,118937931,118981702,118938088,118978184,12,118978026,118981702,2
Uggt2,chr14,-,118985038,119099430,118986890,119099341,39,118985038,118986913,2
Hs6st3,chr14,+,119138414,119869594,119138414,119869594,2,119868885,119869594,2
Oxgr1,chr14,-,120019584,120042435,120021779,120022793,4,120019584,120022867,2
Mbnl2,chr14,+,120275668,120431697,120325238,120428949,9,120428934,120431697,2
Rap2a,chr14,+,120478460,120507194,120478726,120503838,2,120503600,120507194,2
Ipo5,chr14,+,120911193,120948042,120911253,120946805,26,120946718,120948042,2
Farp1,chr14,+,121035563,121283744,121102011,121282391,27,121282309,121283744,2
Stk24,chr14,-,121286342,121379334,121287327,121378939,11,121286342,121287364,2
Slc15a1,chr14,-,121459620,121505254,121460581,121505222,23,121459620,121460773,2
Dock9,chr14,-,121542038,121797734,121543502,121797615,53,121542038,121543625,2
Ubac2,chr14,+,121878605,122021034,121878743,122020057,9,122019949,122021034,2
Gpr18,chr14,-,121911434,121915774,121911615,121912611,2,121911434,121912645,2
Gpr183,chr14,-,121952330,121965193,121954033,121955107,2,121952330,121955131,2
Timm8a2,chr14,+,122034673,122038420,122034686,122034980,2,122037846,122038420,3
Tm9sf2,chr14,+,122107037,122159604,122107267,122158716,17,122158648,122159604,2
Clybl,chr14,+,122181693,122402232,122181725,122402042,8,122401946,122402232,2
Gm5089,chr14,-,122434853,122451115,122435986,122436307,3,122434853,122436704,2
Zic5,chr14,-,122456794,122465677,122459332,122465317,2,122456794,122459775,2
Zic2,chr14,+,122475434,122479852,122475675,122479243,3,122478889,122479852,2
Gm10837,chr14,+,122490585,122492121,122490713,122491151,1,122490585,122492121,1
Pcca,chr14,+,122534338,122889944,122534366,122889555,24,122889486,122889944,2
Ggact,chr14,-,122890859,122913162,122891351,122891801,3,122890859,122891816,2
Tmtc4,chr14,-,122918970,122983283,122919994,122978232,18,122918970,122920143,2
Nalcn,chr14,-,123276640,123627144,123278167,123599950,44,123276640,123278361,2
Itgbl1,chr14,+,123659970,123975618,123660308,123973376,11,123973284,123975618,2
Fgf14,chr14,-,123977906,124677127,123980345,124676717,5,123977906,123980482,2
Gm17615,chr14,+,124005354,124007629,124007129,124007624,1,124005354,124007629,1
Sepp1,chr15,+,3270766,3280508,3274673,3279710,5,3279101,3280508,2
Ccdc152,chr15,-,3280626,3303526,3280626,3301191,9,3280626,3280749,2
Ghr,chr15,-,3317759,3583230,3319741,3457999,11,3317759,3320722,2
Fbxo4,chr15,-,3965444,3979573,3965702,3979424,7,3965444,3965792,2
AW549877,chr15,-,3982035,3995752,3986195,3995714,6,3982035,3986479,2
Oxct1,chr15,+,4026382,4155344,4026771,4153769,17,4153727,4155344,2
Plcxd3,chr15,+,4375503,4575553,4375712,4574877,3,4574723,4575553,2
C6,chr15,+,4727174,4804045,4731659,4803642,16,4803622,4804045,2
Mroh2b,chr15,+,4898736,4962203,4899186,4962167,42,4962060,4962203,2
C7,chr15,-,4988761,5063773,4988821,5063662,18,4988761,4989006,2
Card6,chr15,-,5095980,5108539,5098384,5108370,4,5095980,5101095,2
Rpl37,chr15,+,5116612,5119140,5116681,5118636,4,5118566,5119140,2
Gm10250,chr15,-,5120601,5121172,5120652,5121135,1,5120601,5121172,1
Prkaa1,chr15,+,5143860,5181899,5143868,5178932,9,5178687,5181899,2
Ttc33,chr15,+,5185559,5218336,5189582,5217503,5,5217149,5218336,2
Ptger4,chr15,-,5233398,5244187,5234631,5243698,3,5233398,5235222,2
Dab2,chr15,+,6299787,6440712,6416903,6437045,14,6438781,6440712,3
C9,chr15,+,6445326,6498751,6445361,6497172,11,6498431,6498751,3
Fyb,chr15,+,6579870,6663304,6579947,6663172,18,6663149,6663304,2
Rictor,chr15,+,6708380,6800398,6708402,6796236,38,6796161,6800398,2
Osmr,chr15,-,6813576,6874969,6815370,6860365,18,6813576,6815928,2
Lifr,chr15,+,7129571,7185335,7154408,7185074,17,7185066,7185335,2
Egflam,chr15,-,7206119,7398304,7207647,7398084,22,7206119,7207802,2
Gdnf,chr15,+,7811010,7837575,7811053,7834832,3,7834347,7837575,2
Wdr70,chr15,-,7873054,8099209,7873165,8099143,18,7873054,7873253,2
Nup155,chr15,+,8109312,8159857,8109445,8157764,35,8157625,8159857,2
2410089E03Rik,chr15,+,8169105,8271158,8171740,8270855,53,8270678,8271158,2
Nipbl,chr15,-,8291224,8444463,8291224,8374023,47,8291224,8291590,2
Gm2310,chr15,-,8518682,8519953,8518682,8519953,2,8518682,8518775,2
Slc1a3,chr15,-,8634123,8710764,8636131,8708742,10,8634123,8636339,2
Ranbp3l,chr15,+,8968425,9066551,8968425,9065007,16,9064963,9066551,2
Nadk2,chr15,+,9071259,9110487,9071501,9108357,14,9108218,9110487,2
Skp2,chr15,-,9113301,9155424,9113653,9139606,10,9113301,9113867,2
Lmbrd2,chr15,+,9140620,9198318,9149031,9196716,18,9196655,9198318,2
Ugt3a1,chr15,+,9279828,9315032,9279953,9314485,7,9314208,9315032,2
Ugt3a2,chr15,+,9335549,9370955,9335694,9370343,7,9370066,9370955,2
Capsl,chr15,+,9436027,9466035,9457696,9465856,5,9465754,9466035,2
Il7r,chr15,-,9506160,9529876,9507854,9529742,8,9506160,9508358,2
Spef2,chr15,-,9661545,9748868,9663065,9748769,18,9661545,9663226,2
Prlr,chr15,+,10177654,10337009,10314218,10329267,10,10328280,10337009,2
Gm21973,chr15,+,10325379,10373749,10325379,10371601,5,10373683,10373749,3
Agxt2,chr15,+,10358578,10409738,10358596,10409557,14,10409449,10409738,2
Dnajc21,chr15,-,10446755,10470516,10447064,10470361,12,10446755,10447226,2
Brix1,chr15,-,10474778,10485947,10476326,10485893,10,10474778,10476596,2
Rad1,chr15,+,10486068,10499063,10486518,10496059,6,10495905,10499063,2
Ttc23l,chr15,-,10503946,10558668,10504482,10558650,11,10503946,10504573,2
Rai14,chr15,-,10568978,10714631,10570696,10690406,18,10568978,10570774,2
C1qtnf3,chr15,+,10952331,10980150,10952453,10978675,6,10978515,10980150,2
Amacr,chr15,+,10981755,10996624,10981809,10995249,5,10994839,10996624,2
Slc45a2,chr15,+,11000720,11029233,11000816,11027939,7,11027714,11029233,2
Rxfp3,chr15,-,11033716,11037991,11035865,11037284,1,11033716,11037991,1
Adamts12,chr15,+,11064789,11346867,11065030,11345677,24,11345498,11346867,2
Tars,chr15,-,11383662,11399658,11384010,11399539,19,11383662,11384159,2
Npr3,chr15,-,11839895,11905674,11845176,11905639,8,11839895,11845288,2
Sub1,chr15,-,11981338,11996058,11984217,11993860,5,11981338,11984297,2
Zfr,chr15,+,12117830,12185683,12117910,12184138,20,12183958,12185683,2
Mtmr12,chr15,+,12205027,12272240,12205198,12270071,16,12269501,12272240,2
1810049J17Rik,chr15,-,12321437,12321899,12321437,12321899,1,12321437,12321899,1
Golph3,chr15,+,12321495,12351265,12321731,12349792,4,12349367,12351265,2
Pdzd2,chr15,-,12359710,12592556,12362075,12592556,24,12359710,12362239,2
6030458C11Rik,chr15,-,12808176,12824657,12810711,12824547,9,12808176,12810844,2
Drosha,chr15,+,12824814,12935290,12827275,12935122,35,12934991,12935290,2
Cdh6,chr15,-,13034199,13173639,13034199,13091877,12,13034199,13034690,2
Cdh9,chr15,+,16778100,16857094,16778100,16856242,11,16855754,16857094,2
Cdh10,chr15,+,18820328,19014236,18899588,19013682,12,19013191,19014236,2
Acot10,chr15,-,20665218,20666750,20665333,20666653,1,20665218,20666750,1
Cdh12,chr15,+,21111451,21589533,21237680,21586481,12,21585981,21589533,2
Cdh18,chr15,+,23036462,23474418,23173701,23474418,12,23473927,23474418,2
9230109A22Rik,chr15,-,25137529,25149159,25138788,25139124,3,25137529,25139175,2
Basp1,chr15,-,25363284,25413764,25364228,25364909,2,25363284,25364918,2
Gm5468,chr15,+,25414191,25414844,25414365,25414833,1,25414191,25414844,1
Myo10,chr15,+,25622524,25813673,25623009,25812222,41,25812120,25813673,2
Fam134b,chr15,+,25843263,25973687,25843343,25972046,9,25971552,25973687,2
Zfp622,chr15,+,25984365,25998482,25984549,25997294,6,25997166,25998482,2
March11,chr15,+,26309063,26409576,26309261,26409419,4,26409096,26409576,2
Fbxl7,chr15,-,26543083,26895049,26543083,26895049,4,26543083,26543820,2
Gm6576,chr15,+,27025385,27026207,27025385,27026207,1,27025385,27026207,1
Ank,chr15,+,27466676,27594909,27467003,27593217,12,27593103,27594909,2
Otulin,chr15,-,27605918,27630693,27606266,27630609,7,27605918,27606461,2
Fam105a,chr15,-,27655070,27681542,27656897,27681451,7,27655070,27657071,2
Trio,chr15,-,27730651,28025848,27732481,28025496,57,27730651,27733030,2
Dnah5,chr15,+,28203751,28472045,28203978,28470508,79,28470356,28472045,2
Ctnnd2,chr15,+,30172592,31029311,30173126,31027672,23,31027411,31029311,2
Dap,chr15,+,31224313,31274341,31224528,31273310,4,31273196,31274341,2
Fam136b-ps,chr15,+,31276490,31276907,31276490,31276907,1,31276490,31276907,1
Ankrd33b,chr15,-,31291478,31367759,31297148,31367392,4,31291478,31297984,2
Ropn1l,chr15,-,31441209,31453689,31441316,31453543,5,31441209,31441380,2
March6,chr15,-,31455898,31531037,31459188,31530821,26,31455898,31459279,2
Cmbl,chr15,+,31568904,31590119,31581858,31589863,6,31589683,31590119,2
Cct5,chr15,-,31590799,31601847,31590927,31601705,11,31590799,31591055,2
Fam173b,chr15,+,31602117,31617535,31602136,31617134,5,31616870,31617535,2
Tas2r119,chr15,+,32177288,32178294,32177289,32178294,1,32177288,32178294,1
Sema5a,chr15,+,32244812,32696341,32417385,32689415,23,32689295,32696341,2
Sdc2,chr15,+,32920722,33034730,32921245,33032540,5,33032376,33034730,2
Cpq,chr15,+,33083128,33594552,33212836,33594257,8,33594093,33594552,2
Tspyl5,chr15,-,33683875,33687883,33686576,33687797,1,33683875,33687883,1
Mtdh,chr15,+,34082718,34142386,34083035,34140762,12,34140691,34142386,2
Laptm4b,chr15,+,34238025,34284295,34238323,34283380,7,34283299,34284295,2
Matn2,chr15,+,34306680,34436242,34316513,34435787,19,34435731,34436242,2
9430069I07Rik,chr15,-,34349175,34356421,34349175,34356421,3,34349175,34349348,2
Rpl30,chr15,-,34440504,34443640,34440554,34443045,5,34440504,34440604,2
Erich5,chr15,+,34453311,34473892,34453646,34472940,3,34472809,34473892,2
Hrsp12,chr15,-,34484020,34495255,34484478,34495117,6,34484020,34484535,2
Pop1,chr15,+,34495303,34530648,34499290,34530505,17,34529862,34530648,2
Nipal2,chr15,-,34572798,34678706,34575458,34678693,11,34572798,34575571,2
Kcns2,chr15,+,34837380,34842337,34838492,34839926,2,34838449,34842337,2
Stk3,chr15,-,34875495,35155806,34876661,35155552,11,34875495,34876820,2
Osr2,chr15,+,35296097,35303304,35300299,35302893,4,35302818,35303304,2
Vps13b,chr15,+,35371545,35931228,35371960,35930100,62,35929854,35931228,2
Cox6c,chr15,-,35931975,35938246,35935299,35937271,4,35931975,35932097,3
Rgs22,chr15,-,36009478,36140400,36010332,36140352,28,36009478,36009614,3
Fbxo43,chr15,-,36150059,36164884,36151643,36163059,5,36150059,36151892,2
Polr2k,chr15,+,36174009,36177007,36174995,36176776,4,36176753,36177007,2
Spag1,chr15,+,36179529,36235161,36181697,36234898,19,36234766,36235161,2
Rnf19a,chr15,-,36239933,36283147,36241368,36265949,10,36239933,36242065,2
Rpl7a-ps3,chr15,-,36308143,36308956,36308143,36308956,1,36308143,36308956,1
Ankrd46,chr15,-,36477667,36496791,36479256,36486105,5,36477667,36479473,2
Snx31,chr15,-,36504061,36555573,36505380,36555513,14,36504061,36505470,2
Pabpc1,chr15,-,36595660,36608973,36596562,36608506,15,36595660,36596099,3
Ywhaz,chr15,-,36770769,36794538,36772717,36790977,7,36770769,36772777,2
Gm10384,chr15,-,36870500,36879816,36871573,36871852,2,36870500,36872417,2
Zfp706,chr15,-,36997030,37007402,37001850,37003820,4,36997030,37000923,3
Grhl2,chr15,+,37233035,37363569,37233386,37360851,16,37360736,37363569,2
Ncald,chr15,-,37366174,37792433,37368827,37397434,7,37366174,37368925,2
4930447A16Rik,chr15,+,37425553,37440644,37425617,37440520,4,37440477,37440644,2
Rrm2b,chr15,-,37923951,37961103,37927244,37960891,9,37923951,37927397,2
Ubr5,chr15,-,37967327,38078853,37968292,38078425,59,37967327,37968505,2
Odf1,chr15,+,38219202,38226735,38219429,38226604,2,38226135,38226735,2
Klf10,chr15,-,38294412,38300707,38295904,38300594,4,38294412,38296164,2
Azin1,chr15,-,38487429,38519266,38490360,38501505,12,38487429,38490472,2
Atp6v1c1,chr15,+,38661903,38692443,38672888,38691707,13,38691611,38692443,2
Baalc,chr15,+,38933141,38949405,38933227,38949228,3,38949117,38949405,2
Fzd6,chr15,+,39006279,39038186,39007386,39036554,7,39036385,39038186,2
Cthrc1,chr15,+,39076931,39087119,39077003,39086765,4,39086622,39087119,2
Slc25a32,chr15,-,39094190,39112716,39095969,39112501,7,39094190,39096108,2
Dcaf13,chr15,+,39112864,39146856,39112981,39146760,11,39146672,39146856,2
Rims2,chr15,+,39198331,39681940,39198362,39681764,27,39681545,39681940,2
Dcstamp,chr15,+,39745931,39760934,39754196,39760403,4,39760328,39760934,2
Dpys,chr15,-,39768484,39857467,39784597,39857362,10,39768484,39769258,3
Lrp12,chr15,-,39870602,39943788,39872014,39943682,7,39870602,39872878,2
9330182O14Rik,chr15,+,40142187,40148689,40142187,40148689,3,40148504,40148689,2
Zfpm2,chr15,+,40655041,41104592,40655543,41103576,8,41101084,41104592,2
Oxr1,chr15,+,41447481,41861045,41535704,41859293,17,41859157,41861045,2
Abra,chr15,-,41865292,41869720,41865874,41869668,2,41865292,41866352,2
Angpt1,chr15,-,42424726,42676977,42426969,42676461,9,42424726,42427130,2
Rspo2,chr15,-,43020810,43170818,43022526,43169824,6,43020810,43022642,2
Eif3e,chr15,-,43250039,43282736,43250198,43282692,13,43250039,43250237,2
Emc2,chr15,+,43477228,43527777,43477285,43527483,11,43527396,43527777,2
Tmem74,chr15,-,43866694,43870029,43866727,43867645,2,43866694,43868047,2
Trhr,chr15,+,44196134,44235912,44197085,44233467,4,44233461,44235912,2
Nudcd1,chr15,-,44375226,44428307,44376393,44427776,10,44375226,44376686,2
Eny2,chr15,+,44428110,44437685,44428236,44435688,5,44435611,44437685,2
Pkhd1l1,chr15,+,44457552,44597137,44457552,44597137,77,44596877,44597137,2
Ebag9,chr15,+,44619640,44641024,44624457,44640422,7,44640301,44641024,2
Sybu,chr15,-,44671858,44788063,44672546,44787906,8,44671858,44673648,2
Kcnv1,chr15,-,45106283,45114934,45108973,45114640,3,45106283,45109485,2
Csmd3,chr15,-,47580637,48791989,47582450,48791904,71,47580637,47582610,2
Trps1,chr15,-,50654751,50889691,50660674,50846940,6,50654751,50661736,2
Eif3h,chr15,-,51786557,51865481,51786727,51865457,8,51786557,51786825,2
Utp23,chr15,+,51877428,51884614,51877522,51882537,3,51882150,51884614,2
Rad21,chr15,-,51962604,51991760,51964055,51982672,14,51962604,51964247,2
Aard,chr15,+,52040106,52045722,52040182,52044954,2,52044798,52045722,2
Slc30a8,chr15,+,52295552,52335798,52295885,52335264,8,52335121,52335798,2
Gm10020,chr15,-,52477613,52478228,52477613,52478228,1,52477613,52478228,1
Med30,chr15,+,52712444,52730431,52712509,52730162,4,52730066,52730431,2
Ext1,chr15,-,53064037,53346159,53068663,53345363,11,53064037,53068849,2
Samd12,chr15,-,53461800,53902530,53462193,53902381,5,53461800,53462216,2
Gm7489,chr15,+,53884905,53886597,53885063,53886049,2,53885566,53886597,2
Tnfrsf11b,chr15,-,54250618,54278484,54251993,54278247,5,54250618,54252382,2
Colec10,chr15,+,54410773,54466358,54410777,54462609,6,54462217,54466358,2
Mal2,chr15,+,54571365,54602846,54571508,54600742,4,54600670,54602846,2
Nov,chr15,+,54745701,54754039,54745971,54752505,5,54752208,54754039,2
Enpp2,chr15,-,54838897,54920146,54839365,54919961,26,54838897,54839536,2
Taf2,chr15,-,55015128,55072152,55016341,55071929,26,55015128,55016601,2
Dscc1,chr15,-,55076098,55090491,55076156,55090425,9,55076098,55076265,2
Gm9920,chr15,-,55099916,55113582,55108958,55113392,5,55099916,55100192,3
Deptor,chr15,+,55112316,55259271,55112497,55252135,9,55252006,55259271,2
Col14a1,chr15,+,55307749,55520802,55329192,55520012,48,55519932,55520802,2
Mrpl13,chr15,-,55534093,55557748,55534315,55557284,7,55534093,55534337,2
Mtbp,chr15,+,55557407,55626423,55557619,55626176,22,55626137,55626423,2
Sntb1,chr15,-,55638842,55906949,55639334,55906591,7,55638842,55639427,2
Has2,chr15,-,56665626,56694539,56667658,56682204,4,56665626,56668588,2
Slc22a22,chr15,-,57243770,57477625,57244031,57263671,12,57243770,57244101,2
Zhx2,chr15,+,57694664,57839832,57821236,57823747,4,57838590,57839832,3
Derl1,chr15,-,57869501,57892418,57871767,57892295,8,57869501,57871906,2
Tbc1d31,chr15,+,57912198,57970061,57912314,57969857,21,57969723,57970061,2
Fam83a,chr15,+,57985418,58011009,57986061,58010087,4,58009549,58011009,2
9130401M01Rik,chr15,-,58022258,58034315,58022365,58034200,6,58022258,58022563,2
Gm29394,chr15,-,58028242,58076425,58028609,58069339,4,58028242,58029044,2
Zhx1,chr15,-,58047002,58076489,58052226,58054848,5,58047002,58048785,3
Atad2,chr15,-,58094046,58135082,58095526,58134974,28,58094046,58095571,2
Wdyhv1,chr15,+,58141435,58158652,58141492,58158017,6,58157901,58158652,2
Fbxo32,chr15,-,58175878,58214892,58181465,58214611,9,58175878,58181555,2
Klhl38,chr15,-,58314572,58324169,58314826,58323331,4,58314572,58315116,2
Anxa13,chr15,-,58341873,58364148,58341873,58364148,10,58341873,58341993,2
D15Ertd621e,chr15,+,58415467,58457801,58415705,58454932,24,58454749,58457801,2
Fer1l6,chr15,+,58510047,58662933,58542126,58662894,41,58662707,58662933,2
Tmem65,chr15,-,58782268,58823530,58784908,58823128,7,58782268,58785010,2
Ube2d4,chr15,-,58846589,58847321,58846589,58847321,2,58846589,58846690,2
Trmt12,chr15,+,58872648,58876781,58872754,58874095,1,58872648,58876781,1
Rnf139,chr15,+,58889228,58902390,58889313,58900134,2,58898308,58902390,2
Tatdn1,chr15,-,58890152,58933730,58890693,58933700,12,58890152,58890697,2
Ndufb9,chr15,+,58933809,58939489,58933837,58939406,4,58939274,58939489,2
Mtss1,chr15,-,58941243,59082026,58943429,59081527,15,58941243,58944130,2
Sqle,chr15,+,59315080,59331192,59315844,59330917,11,59330724,59331192,2
E430025E21Rik,chr15,-,59331997,59374167,59332302,59370065,29,59331997,59332359,2
Nsmce2,chr15,+,59374197,59601683,59378881,59601457,7,59601339,59601683,2
Trib1,chr15,+,59648349,59656550,59649162,59654701,3,59654235,59656550,2
4933412E24Rik,chr15,-,60014865,60016618,60015047,60016589,1,60014865,60016618,1
Fam84b,chr15,-,60818993,60825080,60822962,60823895,2,60818993,60823991,2
A1bg,chr15,-,60917588,60921270,60917858,60921256,7,60917588,60918151,2
Myc,chr15,+,61985340,61990352,61985921,61989908,3,61989345,61990352,2
Gsdmc,chr15,-,63775967,63808759,63776676,63804592,12,63775967,63776916,2
Gsdmc2,chr15,-,63824345,63845177,63824877,63835943,12,63824345,63825156,2
Gsdmc3,chr15,-,63857726,63878558,63858270,63869297,13,63857726,63858549,2
